ID tarea,Código,Problema,Responsable,Dirección,Fecha de reporte,Tiempo en cuarentena,Estado,Resultado,Subtipo del resultado,Responsable,Dirección de origen
13705588,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-021-005-03-04
13705587,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705586,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705585,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705584,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705583,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705582,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705581,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:56,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-002-03-05
13705580,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-002-03-05
13705579,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-002-03-05
13705578,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 15 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-056-04-05
13705577,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705576,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705575,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705574,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705573,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705572,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-056-04-05
13705571,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705570,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-056-04-05
13705569,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-056-04-05
13705568,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-008-02-04
13705567,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-008-02-04
13705566,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-008-02-04
13705565,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-008-02-04
13705564,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-008-02-04
13705563,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-008-02-04
13705562,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-008-02-04
13705561,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-008-02-04
13705560,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-043-008-02-04
13705559,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:55,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-043-008-02-04
13705558,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-054-03-02
13705557,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-054-03-02
13705556,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-054-03-02
13705555,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-054-03-02
13705554,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-054-03-02
13705553,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-054-03-02
13705552,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-054-03-02
13705551,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-054-03-02
13705550,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-053-03-02
13705549,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705548,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-053-03-02
13705547,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705546,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705545,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-053-03-02
13705544,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705543,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-053-03-02
13705542,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705541,OKEF80300,PDD,Axel,MA-0-053-075-01-04,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Axel,MS-1-041-053-03-02
13705540,OKEF80300,PDD,Axel,MA-0-053-075-01-03,2023-10-27 19:58:54,1 hs 14 min,Terminada,PDD,Diferente del anuncio,Gonzalo,MS-1-041-053-03-02
13715401,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:16,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715400,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715399,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715398,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715397,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715396,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715395,BPGQ43851,Vencido,Luis,MA-0-022-028-02-01,2023-10-29 0:00:15,4 hs 13 min,Terminada,Vencido,Está próximo a vencer,Facundo,MS-0-010-030-04-03
13715064,RHUF78996,Dañado,ricardo,MS-1-011-017-03-03,2023-10-28 23:16:19,1 hs 47 min,Terminada,Reacondicionado,Packaging con corte,Facundo,MS-1-011-017-03-03
13715016,LBWR76207,Dañado,vizcarra,MS-1-040-063-04-04,2023-10-28 23:06:37,1 hs 36 min,Terminada,Reacondicionado,Packaging con corte,Facundo,MS-1-040-063-04-04
13714908,UZAL39246,Dañado,luana,MS-1-026-072-01-05,2023-10-28 22:49:36,1 hs 56 min,Terminada,Reacondicionado,Packaging con corte,Facundo,MS-1-026-072-01-05
13713832,XUFA73576,Dañado,Fernando,MS-0-014-040-03-03,2023-10-28 19:54:58,4 hs 24 min,Terminada,En buen estado,En buen estado,Facundo,MS-0-014-040-03-03
13713650,MIFD81874,Dañado,Fernando,KA-0-001-000-00-00,2023-10-28 19:32:45,7 hs 47 min,Terminada,Dañado,Está roto,Facundo,MS-0-002-002-02-03
13713649,MIFD81874,Dañado,Fernando,KA-0-001-000-00-00,2023-10-28 19:32:45,7 hs 47 min,Terminada,Dañado,Está roto,Facundo,MS-0-002-002-02-03
13713648,MIFD81874,Dañado,Fernando,KA-0-001-000-00-00,2023-10-28 19:32:45,7 hs 47 min,Terminada,Dañado,Está roto,Facundo,MS-0-002-002-02-03
13713647,MIFD81874,Dañado,Fernando,KA-0-001-000-00-00,2023-10-28 19:32:45,7 hs 47 min,Terminada,Dañado,Está roto,Facundo,MS-0-002-002-02-03
13712641,LMNN11172,Dañado,lucas,MS-2-047-025-01-01,2023-10-28 16:42:36,9 hs 49 min,Terminada,En buen estado,En buen estado,Facundo,MS-2-047-025-01-01
13712177,QSKM49380,Dañado,Tatiana,DN-0-027-008-01-01,2023-10-28 16:00:34,11 hs 22 min,Terminada,Dañado,Está roto,Facundo,MS-0-020-016-01-03
13712010,HKMH62784,Dañado,Romina,EE-0-002-000-00-00,2023-10-28 15:31:21,1 hs 16 min,Terminada,Reacondicionado,Packaging con corte,ludmila,QuP-0-001-000-00-00
13711796,JMYB34989,Dañado,matias,EE-0-002-000-00-00,2023-10-28 15:01:24,10 hs 29 min,Terminada,En buen estado,En buen estado,Facundo,QuP-0-001-000-00-00
13711457,GBBH29861,Dañado,AGUSTINA,LeT-0-001-000-00-00,2023-10-28 13:52:01,12 hs 38 min,Terminada,No encontrado,En buen estado,Facundo,QuP-0-001-000-00-00
13711396,CSGT74087,Dañado,flavia,EE-0-002-000-00-00,2023-10-28 13:35:24,3 hs 13 min,Terminada,Reacondicionado,Packaging con corte,ludmila,QuP-0-001-000-00-00
13711322,MDGF39417,Dañado,Juliana,MS-1-002-019-04-04,2023-10-28 13:26:49,11 hs 51 min,Terminada,En buen estado,En buen estado,Facundo,MS-1-002-019-04-04
13711290,PIIX45465,Mal identificado,CAROLINA,MS-0-008-063-03-04,2023-10-28 13:19:20,11 hs 4 min,Terminada,En buen estado,En buen estado,Facundo,MS-0-008-063-03-04
13711204,VSZD09110,Dañado,Estefania,EE-0-002-000-00-00,2023-10-28 12:51:37,13 hs 37 min,Terminada,En buen estado,En buen estado,Facundo,QuP-0-001-000-00-00
13711171,ETZX34700,Otros,ludmila,DN-0-027-008-03-01,2023-10-28 12:42:52,28 min,Terminada,Otros,Otros,Agustina,MS-0-002-049-02-02
13711098,HONJ49322,Dañado,munira,EK-0-007-016-01-01,2023-10-28 12:24:45,1 hs 16 min,Terminada,En buen estado,En buen estado,Andrea,ES-0-007-016-01-01
13711075,SSIH84663,Dañado,candela,MS-1-009-014-03-02,2023-10-28 12:18:23,9 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-009-014-03-02
13711068,VIXK42944,Dañado,candela,MS-1-009-016-03-04,2023-10-28 12:16:02,14 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-009-016-03-04
13711045,TKMI63243,Dañado,romina,EE-0-002-000-00-00,2023-10-28 12:11:16,42 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-042-031-01-01
13710795,KRYL79007,Dañado,zahira,EE-0-002-000-00-00,2023-10-28 11:45:07,1 hs 10 min,Terminada,Reacondicionado,Packaging con corte,Agustina,QuP-0-001-000-00-00
13710791,EVIU83024,Dañado,FLORENCIA,KA-0-001-000-00-00,2023-10-28 11:43:39,53 min,Terminada,Dañado,Está roto,ludmila,MS-0-006-024-01-04
13710721,MFJO76419,Dañado,milagros,DN-0-027-010-02-01,2023-10-28 11:10:20,1 hs 27 min,Terminada,Dañado,El embalaje está dañado,ludmila,MS-0-006-053-04-01
13710713,IIYY35315,Dañado,yago,EE-0-002-000-00-00,2023-10-28 11:07:47,2 hs 30 min,Terminada,En buen estado,En buen estado,Andrea,QuP-0-001-000-00-00
13710681,WYIM25171,Dañado,JOEL,KA-0-001-000-00-00,2023-10-28 10:56:30,2 hs 12 min,Terminada,Dañado,Está roto,Agustina,QuP-0-001-000-00-00
13710610,MDDX58510,Dañado,nicolas,KA-0-001-000-00-00,2023-10-28 10:42:56,2 hs 26 min,Terminada,Dañado,Está roto,Agustina,QuP-0-001-000-00-00
13710600,GFHR90808,Dañado,eugenia,KA-0-001-000-00-00,2023-10-28 10:41:23,2 hs 27 min,Terminada,Dañado,Está roto,Agustina,QuP-0-001-000-00-00
13710026,ZZZF79506,Dañado,tamara,EE-0-002-000-00-00,2023-10-28 9:29:06,3 hs 53 min,Terminada,Reacondicionado,Packaging con corte,Agustina,QuP-0-001-000-00-00
13710015,KUXP63068,Dañado,erika,MS-1-006-056-01-01,2023-10-28 9:24:47,2 hs 58 min,Terminada,Reacondicionado,Packaging abollado/aplastado,Agustina,MS-1-006-056-01-01
13709925,YLWA13560,Dañado,macarena,EE-0-002-000-00-00,2023-10-28 8:47:30,4 hs 12 min,Terminada,Reacondicionado,Packaging con corte,Agustina,QuP-0-001-000-00-00
13709920,UMNA69098,Dañado,dayana,DN-0-027-010-02-01,2023-10-28 8:45:10,3 hs 52 min,Terminada,Dañado,El embalaje está dañado,ludmila,MS-0-014-023-01-03
13709588,LQEV85037,Dañado,Estefania,EE-0-002-000-00-00,2023-10-28 8:25:28,4 hs 31 min,Terminada,Reacondicionado,Packaging con corte,Agustina,QuP-0-001-000-00-00
13709384,PSAZ15422,Dañado,Milagros,MS-0-010-002-02-02,2023-10-28 7:23:38,5 hs 2 min,Terminada,En buen estado,En buen estado,ludmila,MS-0-010-002-02-02
13709280,VSZD09110,Dañado,Maira,EE-0-002-000-00-00,2023-10-28 7:04:26,5 hs 53 min,Terminada,Reacondicionado,Packaging con corte,Agustina,QuP-0-001-000-00-00
13709068,IUNG83237,Dañado,dell,MS-2-049-050-02-02,2023-10-28 5:54:41,6 hs 52 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-2-049-050-02-02
13709067,HXCL86418,Otros,alejandro,DN-0-027-008-03-01,2023-10-28 5:54:41,6 hs 43 min,Terminada,Dañado,El embalaje está dañado,ludmila,MS-0-005-041-02-01
13708585,YZJA69578,Mal identificado,Micaela,EE-0-002-000-00-00,2023-10-28 5:35:04,21 min,Terminada,En buen estado,En buen estado,Micaela,MS-2-009-018-03-01
13708551,YZJA69578,Mal identificado,Micaela,EE-0-002-000-00-00,2023-10-28 5:31:09,25 min,Terminada,En buen estado,En buen estado,Micaela,MS-1-010-067-04-04
13708550,YZJA69578,Mal identificado,Micaela,EE-0-002-000-00-00,2023-10-28 5:31:09,25 min,Terminada,En buen estado,En buen estado,Micaela,MS-1-010-067-04-04
13708543,HUYD69203,Mal identificado,Micaela,EE-0-002-000-00-00,2023-10-28 5:29:00,26 min,Terminada,En buen estado,En buen estado,Micaela,MS-1-010-068-04-05
13708534,SRNO19039,Dañado,micaela,KA-0-001-000-00-00,2023-10-28 5:23:10,7 hs 13 min,Terminada,Dañado,Está roto,ludmila,MS-0-006-085-01-01
13708531,XTDV86996,Mal identificado,Jennifer,EQ-0-053-007-03-02,2023-10-28 5:20:15,8 min,Terminada,Mal identificado,Características divergente,Jennifer,MS-1-019-048-03-04
13708524,BTGP86234,Mal identificado,Jennifer,EQ-0-053-007-03-02,2023-10-28 5:16:46,12 min,Terminada,Mal identificado,Características divergente,Jennifer,MS-1-019-048-03-03
13708523,YNOH22139,Dañado,romina,ES-0-036-014-03-01,2023-10-28 5:16:37,7 hs 28 min,Terminada,Reacondicionado,Packaging con corte,ludmila,ES-0-036-014-03-01
13708522,PIRM09771,Dañado,coutinho,MS-1-020-001-02-05,2023-10-28 5:16:00,7 hs 17 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-020-001-02-05
13708521,JBIR86908,Mal identificado,Jennifer,EQ-0-053-007-03-02,2023-10-28 5:15:51,12 min,Terminada,Mal identificado,Características divergente,Jennifer,MS-1-019-048-03-03
13708520,IYNL77698,No apto,lucas,MS-2-043-044-02-04,2023-10-28 5:15:50,7 hs 34 min,Terminada,En buen estado,En buen estado,Agustina,MS-2-043-044-02-04
13708518,JWTA87936,Mal identificado,Jennifer,EQ-0-053-007-03-02,2023-10-28 5:13:46,15 min,Terminada,Mal identificado,Características divergente,Jennifer,MS-1-019-048-03-04
13708503,IUNG83237,Dañado,dell,MS-2-010-036-03-01,2023-10-28 4:55:27,8 hs 12 min,Terminada,Reacondicionado,Packaging con corte,Andrea,MS-2-010-036-03-01
13708493,KYPB70010,Dañado,sabrina,MS-1-035-038-04-01,2023-10-28 4:42:30,7 hs 59 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-035-038-04-01
13708484,WOCN66694,Otros,Sofia,DN-0-053-003-02-02,2023-10-28 4:40:10,8 hs 8 min,Terminada,Dañado,Está roto,ludmila,ES-0-035-025-01-01
13708455,MXJU79200,Otros,alejandro,MS-2-016-005-01-03,2023-10-28 4:25:34,8 hs 40 min,Terminada,En buen estado,En buen estado,Andrea,MS-2-016-005-01-03
13708451,GKVK85572,Dañado,romina,ES-0-040-037-02-01,2023-10-28 4:23:55,8 hs 23 min,Terminada,Reacondicionado,Packaging con corte,ludmila,ES-0-040-037-02-01
13708449,ILHD23889,Dañado,ricardo,MS-2-006-004-04-02,2023-10-28 4:21:47,8 hs 48 min,Terminada,Reacondicionado,Packaging con corte,Andrea,MS-2-006-004-04-02
13708440,WQGW74115,Dañado,natalia,HB-3-004-060-04-03,2023-10-28 4:10:25,8 hs 50 min,Terminada,Reacondicionado,Packaging con corte,Andrea,HB-3-004-060-04-03
13708437,UWNQ82382,Dañado,priscila,MS-1-034-066-04-02,2023-10-28 4:08:10,8 hs 36 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-034-066-04-02
13708435,UWNQ82382,Dañado,priscila,MS-1-034-066-04-02,2023-10-28 4:07:36,8 hs 36 min,Terminada,Reacondicionado,Packaging con corte,Agustina,MS-1-034-066-04-02
13708359,CECP40103,Dañado,ricardo,MS-1-010-025-02-01,2023-10-28 3:05:16,36 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-1-010-025-02-01
13708356,GXGI86402,Dañado,selene,EK-0-004-041-01-02,2023-10-28 3:04:20,46 min,Terminada,Reacondicionado,Packaging con corte,Micaela,ES-0-004-041-01-02
13708347,EPAH57877,Dañado,luana,MS-2-012-041-02-05,2023-10-28 2:54:21,49 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-2-012-041-02-05
13708335,WMCU30164,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 2:47:54,24 min,Terminada,Dañado,Está roto,Micaela,MS-0-004-062-02-04
13708330,QBRN06685,Dañado,selene,EK-0-015-009-01-01,2023-10-28 2:45:56,1 hs 15 min,Terminada,Reacondicionado,Packaging con corte,Micaela,ES-0-015-009-01-01
13708299,UDIP35826,Otros,Jennifer,DN-0-027-010-03-02,2023-10-28 2:30:30,46 min,Terminada,Dañado,Está mojado,Micaela,MS-0-001-036-01-03
13708298,UDIP35826,Otros,Jennifer,DN-0-027-010-03-02,2023-10-28 2:30:30,45 min,Terminada,Dañado,Está mojado,Micaela,MS-0-001-036-01-03
13708297,UDIP35826,Otros,Jennifer,DN-0-027-010-03-02,2023-10-28 2:30:30,45 min,Terminada,Dañado,Está mojado,Micaela,MS-0-001-036-01-03
13708296,UDIP35826,Otros,Jennifer,KA-0-001-000-00-00,2023-10-28 2:30:30,56 min,Terminada,Dañado,Está roto,Micaela,MS-0-001-036-01-03
13708290,IPMK00608,Dañado,vizcarra,MS-1-024-064-01-05,2023-10-28 2:27:11,1 hs 3 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-1-024-064-01-05
13708285,CDTI17488,Dañado,coutinho,DN-0-027-008-03-01,2023-10-28 2:25:06,1 hs 30 min,Terminada,Dañado,Está roto,Jennifer,MS-0-008-027-02-01
13708282,QQDG61361,Dañado,Maximiliano,EE-0-002-000-00-00,2023-10-28 2:24:50,3 hs 34 min,Terminada,En buen estado,En buen estado,Micaela,QuP-0-001-000-00-00
13708245,HEVS23051,Dañado,Jose,DN-0-027-008-03-01,2023-10-28 2:12:01,1 hs 42 min,Terminada,Dañado,Está roto,Jennifer,MS-0-005-073-01-01
13708191,GTBF82672,Dañado,daniela,DN-0-027-008-03-01,2023-10-28 1:57:54,1 hs 56 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13708170,WWPF97908,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 1:51:01,4 hs 19 min,Terminada,Dañado,Está roto,Jennifer,MS-0-002-047-03-02
13708169,WWPF97908,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 1:51:01,4 hs 18 min,Terminada,Dañado,Está roto,Jennifer,MS-0-002-047-03-02
13708168,WWPF97908,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 1:51:01,4 hs 18 min,Terminada,Dañado,Está roto,Jennifer,MS-0-002-047-03-02
13708167,LNVY31875,Dañado,fernando,EE-0-002-000-00-00,2023-10-28 1:50:23,25 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,QuP-0-001-000-00-00
13708165,WWPF97908,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 1:50:10,1 hs 23 min,Terminada,Dañado,Está roto,Micaela,MS-0-002-047-03-02
13708164,WWPF97908,Otros,Micaela,KA-0-001-000-00-00,2023-10-28 1:50:10,1 hs 23 min,Terminada,Dañado,Está roto,Micaela,MS-0-002-047-03-02
13708163,WWPF97908,Otros,Micaela,DN-0-027-010-03-02,2023-10-28 1:50:10,1 hs 24 min,Terminada,Dañado,Está mojado,Micaela,MS-0-002-047-03-02
13708156,OICO70703,Dañado,daniela,DN-0-027-008-03-01,2023-10-28 1:47:41,2 hs 6 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13708154,NVBC74601,Dañado,ricardo,MS-2-036-059-01-05,2023-10-28 1:47:12,31 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-2-036-059-01-05
13708153,DJEX84905,Dañado,jessica,EE-0-002-000-00-00,2023-10-28 1:46:43,29 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,QuP-0-001-000-00-00
13708086,OPUT71219,Dañado,daniela,DN-0-027-008-03-01,2023-10-28 1:36:54,2 hs 17 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13708074,YZQK69623,Dañado,Marco,EK-0-014-032-01-01,2023-10-28 1:33:59,2 hs 22 min,Terminada,Reacondicionado,Packaging con corte,Micaela,ES-0-014-032-01-01
13708040,NTAB12939,Otros,Micaela,DN-0-027-010-01-01,2023-10-28 1:23:53,1 hs 53 min,Terminada,Dañado,Está con filtración,Micaela,MS-0-021-065-03-03
13708039,ROOR22474,Dañado,luana,EE-0-002-000-00-00,2023-10-28 1:23:42,1 hs 57 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-0-011-019-01-05
13708011,TFIV15049,Dañado,maria,MS-1-040-037-01-01,2023-10-28 1:13:34,2 hs 22 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-1-040-037-01-01
13707845,QXGN83445,Dañado,Andres,EE-0-002-000-00-00,2023-10-28 0:56:45,2 hs 41 min,Terminada,En buen estado,En buen estado,Jennifer,QuP-0-001-000-00-00
13707844,QXGN83445,Dañado,Andres,EE-0-002-000-00-00,2023-10-28 0:56:44,2 hs 41 min,Terminada,En buen estado,En buen estado,Jennifer,QuP-0-001-000-00-00
13707843,QXGN83445,Dañado,Andres,EE-0-002-000-00-00,2023-10-28 0:56:44,2 hs 41 min,Terminada,En buen estado,En buen estado,Jennifer,QuP-0-001-000-00-00
13707842,QXGN83445,Dañado,Andres,EE-0-002-000-00-00,2023-10-28 0:56:44,2 hs 41 min,Terminada,En buen estado,En buen estado,Jennifer,QuP-0-001-000-00-00
13707841,QXGN83445,Dañado,Andres,EE-0-002-000-00-00,2023-10-28 0:56:44,2 hs 41 min,Terminada,En buen estado,En buen estado,Jennifer,QuP-0-001-000-00-00
13702403,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:05:30,43 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-052-04-04
